Path Way,File Name,Camera,Datetime,Width,Height,Depth,Defect Type,xmin,ymin,xmax,ymax,Score
D:\data\vision_6830\image_data\inner_rim\nok\211202\inner_rim_211202T085101.xml,inner_rim_211202T085101.xml,inner_rim,2021-12-02  08:51:01,260,7990,1,Chip,27,6083,167,6293,0.9216348528862
D:\data\vision_6830\image_data\inner_rim\nok\211202\inner_rim_211202T085101.xml,inner_rim_211202T085101.xml,inner_rim,2021-12-02  08:51:01,260,7990,1,Crack,68,4107,153,4282,0.51509994268417
D:\data\vision_6830\image_data\inner_rim\nok\211202\inner_rim_211202T085251.xml,inner_rim_211202T085251.xml,inner_rim,2021-12-02  08:52:51,260,7990,1,Chip,0,1628,100,1842,0.5276135802269
D:\data\vision_6830\image_data\inner_rim\nok\211202\inner_rim_211202T085251.xml,inner_rim_211202T085251.xml,inner_rim,2021-12-02  08:52:51,260,7990,1,Crack,4,1648,236,1826,0.12650594115257
D:\data\vision_6830\image_data\inner_rim\nok\211202\inner_rim_211202T092336.xml,inner_rim_211202T092336.xml,inner_rim,2021-12-02  09:23:36,260,7990,1,Crack,25,2188,168,2337,0.52309358119965
D:\data\vision_6830\image_data\inner_rim\nok\211202\inner_rim_211202T093131.xml,inner_rim_211202T093131.xml,inner_rim,2021-12-02  09:31:31,260,7990,1,Chip,0,1186,102,1335,0.87312811613083
D:\data\vision_6830\image_data\inner_rim\nok\211202\inner_rim_211202T095857.xml,inner_rim_211202T095857.xml,inner_rim,2021-12-02  09:58:57,260,7990,1,Chip,9,5210,126,5420,0.66932988166809
D:\data\vision_6830\image_data\inner_rim\nok\211202\inner_rim_211202T100448.xml,inner_rim_211202T100448.xml,inner_rim,2021-12-02  00:44:08,260,7990,1,Crack,175,3540,245,3869,0.58394223451614
D:\data\vision_6830\image_data\inner_rim\nok\211202\inner_rim_211202T101907.xml,inner_rim_211202T101907.xml,inner_rim,2021-12-02  01:09:07,260,7990,1,Chip,0,1647,172,1836,0.83888018131256
D:\data\vision_6830\image_data\inner_rim\nok\211202\inner_rim_211202T110201.xml,inner_rim_211202T110201.xml,inner_rim,2021-12-02  10:20:01,260,7990,1,Crack,90,619,190,792,0.61663043498993
D:\data\vision_6830\image_data\inner_rim\nok\211202\inner_rim_211202T114436.xml,inner_rim_211202T114436.xml,inner_rim,2021-12-02  14:43:06,260,7990,1,Chip,0,365,163,516,0.67438840866089
D:\data\vision_6830\image_data\inner_rim\nok\211202\inner_rim_211202T114436.xml,inner_rim_211202T114436.xml,inner_rim,2021-12-02  14:43:06,260,7990,1,Crack,5,1466,231,1637,0.11230061948299
D:\data\vision_6830\image_data\inner_rim\nok\211202\inner_rim_211202T124332.xml,inner_rim_211202T124332.xml,inner_rim,2021-12-02  02:43:32,260,7990,1,Crack,153,3557,227,3851,0.95863711833954
D:\data\vision_6830\image_data\inner_rim\nok\211202\inner_rim_211202T125319.xml,inner_rim_211202T125319.xml,inner_rim,2021-12-02  02:53:19,260,7990,1,Crack,31,2179,166,2335,0.71924597024918
D:\data\vision_6830\image_data\inner_rim\nok\211202\inner_rim_211202T125319.xml,inner_rim_211202T125319.xml,inner_rim,2021-12-02  02:53:19,260,7990,1,Crack,172,3524,244,3868,0.074409030377865
D:\data\vision_6830\image_data\inner_rim\nok\211202\inner_rim_211202T125901.xml,inner_rim_211202T125901.xml,inner_rim,2021-12-02  02:59:01,260,7990,1,Chip,0,5201,85,5607,0.88787907361984
D:\data\vision_6830\image_data\inner_rim\nok\211202\inner_rim_211202T131205.xml,inner_rim_211202T131205.xml,inner_rim,2021-12-02  03:12:05,260,7990,1,Chip,0,6222,88,6781,0.98544090986252
D:\data\vision_6830\image_data\inner_rim\nok\211202\inner_rim_211202T131205.xml,inner_rim_211202T131205.xml,inner_rim,2021-12-02  03:12:05,260,7990,1,Chip,0,6073,181,6818,0.40327325463295
D:\data\vision_6830\image_data\inner_rim\nok\211202\inner_rim_211202T131252.xml,inner_rim_211202T131252.xml,inner_rim,2021-12-02  03:12:52,260,7990,1,Crack,66,6819,114,6963,0.67401885986328
D:\data\vision_6830\image_data\inner_rim\nok\211202\inner_rim_211202T131252.xml,inner_rim_211202T131252.xml,inner_rim,2021-12-02  03:12:52,260,7990,1,Crack,83,6808,164,6956,0.10525664687157
D:\data\vision_6830\image_data\inner_rim\nok\211202\inner_rim_211202T133615.xml,inner_rim_211202T133615.xml,inner_rim,2021-12-02  03:36:15,260,7990,1,Chip,0,6053,123,6427,0.67420637607574
D:\data\vision_6830\image_data\inner_rim\nok\211202\flag\inner_rim_211202T063919.xml,inner_rim_211202T063919.xml,inner_rim,2021-12-02  06:39:19,260,7990,1,Crack,177,742,241,1045,0.10801061987877
D:\data\vision_6830\image_data\inner_rim\nok\211202\flag\inner_rim_211202T065117.xml,inner_rim_211202T065117.xml,inner_rim,2021-12-02  06:51:17,260,7990,1,Crack,172,7681,253,7990,0.12643046677113
D:\data\vision_6830\image_data\inner_rim\nok\211202\flag\inner_rim_211202T070910.xml,inner_rim_211202T070910.xml,inner_rim,2021-12-02  07:09:10,260,7990,1,Crack,175,4451,244,4744,0.12121871113777
D:\data\vision_6830\image_data\inner_rim\nok\211202\flag\inner_rim_211202T072541.xml,inner_rim_211202T072541.xml,inner_rim,2021-12-02  07:25:41,260,7990,1,Crack,28,4450,260,5019,0.16240924596786
D:\data\vision_6830\image_data\inner_rim\nok\211202\flag\inner_rim_211202T073510.xml,inner_rim_211202T073510.xml,inner_rim,2021-12-02  07:35:10,260,7990,1,Crack,14,1067,260,1836,0.11922907829285
D:\data\vision_6830\image_data\inner_rim\nok\211202\flag\inner_rim_211202T074056.xml,inner_rim_211202T074056.xml,inner_rim,2021-12-02  07:40:56,260,7990,1,Crack,34,733,125,936,0.40267536044121
D:\data\vision_6830\image_data\inner_rim\nok\211202\flag\inner_rim_211202T074423.xml,inner_rim_211202T074423.xml,inner_rim,2021-12-02  07:44:23,260,7990,1,Chip,0,1195,96,1345,0.42157772183418
D:\data\vision_6830\image_data\inner_rim\nok\211202\flag\inner_rim_211202T081133.xml,inner_rim_211202T081133.xml,inner_rim,2021-12-02  08:11:33,260,7990,1,Crack,42,1422,139,1601,0.17469930648804
D:\data\vision_6830\image_data\inner_rim\nok\211202\flag\inner_rim_211202T081133.xml,inner_rim_211202T081133.xml,inner_rim,2021-12-02  08:11:33,260,7990,1,Crack,174,7686,251,7990,0.088231146335602
D:\data\vision_6830\image_data\inner_rim\nok\211202\flag\inner_rim_211202T081212.xml,inner_rim_211202T081212.xml,inner_rim,2021-12-02  08:12:12,260,7990,1,Crack,47,1589,138,1783,0.15627297759056
D:\data\vision_6830\image_data\inner_rim\nok\211202\flag\inner_rim_211202T083514.xml,inner_rim_211202T083514.xml,inner_rim,2021-12-02  08:35:14,260,7990,1,Crack,175,7682,249,7990,0.11171635240316
D:\data\vision_6830\image_data\inner_rim\nok\211202\flag\inner_rim_211202T084610.xml,inner_rim_211202T084610.xml,inner_rim,2021-12-02  08:46:10,260,7990,1,Crack,172,7696,244,7990,0.11365730315447
D:\data\vision_6830\image_data\inner_rim\nok\211202\flag\inner_rim_211202T085117.xml,inner_rim_211202T085117.xml,inner_rim,2021-12-02  08:51:17,260,7990,1,Crack,178,4431,241,4723,0.33360293507576
D:\data\vision_6830\image_data\inner_rim\nok\211202\flag\inner_rim_211202T085117.xml,inner_rim_211202T085117.xml,inner_rim,2021-12-02  08:51:17,260,7990,1,Crack,173,7688,249,7990,0.149767562747
D:\data\vision_6830\image_data\inner_rim\nok\211202\flag\inner_rim_211202T085606.xml,inner_rim_211202T085606.xml,inner_rim,2021-12-02  08:56:06,260,7990,1,Crack,173,7686,252,7990,0.31429871916771
D:\data\vision_6830\image_data\inner_rim\nok\211202\flag\inner_rim_211202T090038.xml,inner_rim_211202T090038.xml,inner_rim,2021-12-02  09:00:38,260,7990,1,Crack,174,7680,252,7990,0.1014631986618
D:\data\vision_6830\image_data\inner_rim\nok\211202\flag\inner_rim_211202T090430.xml,inner_rim_211202T090430.xml,inner_rim,2021-12-02  09:04:30,260,7990,1,Crack,98,447,169,583,0.44949343800545
D:\data\vision_6830\image_data\inner_rim\nok\211202\flag\inner_rim_211202T092804.xml,inner_rim_211202T092804.xml,inner_rim,2021-12-02  09:28:04,260,7990,1,Crack,170,696,253,1025,0.14349718391895
D:\data\vision_6830\image_data\inner_rim\nok\211202\flag\inner_rim_211202T093107.xml,inner_rim_211202T093107.xml,inner_rim,2021-12-02  09:31:07,260,7990,1,Crack,172,4427,241,4722,0.1279630959034
D:\data\vision_6830\image_data\inner_rim\nok\211202\flag\inner_rim_211202T095203.xml,inner_rim_211202T095203.xml,inner_rim,2021-12-02  09:52:03,260,7990,1,Crack,177,7690,247,7990,0.11071411520243
D:\data\vision_6830\image_data\inner_rim\nok\211202\flag\inner_rim_211202T095203.xml,inner_rim_211202T095203.xml,inner_rim,2021-12-02  09:52:03,260,7990,1,Crack,172,3536,244,3870,0.10080303251743
D:\data\vision_6830\image_data\inner_rim\nok\211202\flag\inner_rim_211202T100330.xml,inner_rim_211202T100330.xml,inner_rim,2021-12-02  00:33:00,260,7990,1,Crack,178,3543,242,3863,0.37152415513992
D:\data\vision_6830\image_data\inner_rim\nok\211202\flag\inner_rim_211202T100710.xml,inner_rim_211202T100710.xml,inner_rim,2021-12-02  00:07:10,260,7990,1,Crack,24,248,101,384,0.12040873616934
D:\data\vision_6830\image_data\inner_rim\nok\211202\flag\inner_rim_211202T101019.xml,inner_rim_211202T101019.xml,inner_rim,2021-12-02  01:01:09,260,7990,1,Crack,177,7688,250,7990,0.14867696166039
D:\data\vision_6830\image_data\inner_rim\nok\211202\flag\inner_rim_211202T102122.xml,inner_rim_211202T102122.xml,inner_rim,2021-12-02  02:12:02,260,7990,1,Crack,174,3535,242,3876,0.16149854660034
D:\data\vision_6830\image_data\inner_rim\nok\211202\flag\inner_rim_211202T102248.xml,inner_rim_211202T102248.xml,inner_rim,2021-12-02  02:24:08,260,7990,1,Crack,176,7679,247,7990,0.38407266139984
D:\data\vision_6830\image_data\inner_rim\nok\211202\flag\inner_rim_211202T103147.xml,inner_rim_211202T103147.xml,inner_rim,2021-12-02  03:14:07,260,7990,1,Crack,174,7671,250,7990,0.32558855414391
D:\data\vision_6830\image_data\inner_rim\nok\211202\flag\inner_rim_211202T104324.xml,inner_rim_211202T104324.xml,inner_rim,2021-12-02  04:32:04,260,7990,1,Crack,1,1448,260,2179,0.34700393676758
D:\data\vision_6830\image_data\inner_rim\nok\211202\flag\inner_rim_211202T104614.xml,inner_rim_211202T104614.xml,inner_rim,2021-12-02  04:06:14,260,7990,1,Crack,171,7678,252,7990,0.18602174520493
D:\data\vision_6830\image_data\inner_rim\nok\211202\flag\inner_rim_211202T110028.xml,inner_rim_211202T110028.xml,inner_rim,2021-12-02  10:02:08,260,7990,1,Crack,171,7686,253,7990,0.11411459743977
D:\data\vision_6830\image_data\inner_rim\nok\211202\flag\inner_rim_211202T110512.xml,inner_rim_211202T110512.xml,inner_rim,2021-12-02  10:51:02,260,7990,1,Crack,175,7690,250,7990,0.10297694057226
D:\data\vision_6830\image_data\inner_rim\nok\211202\flag\inner_rim_211202T110512.xml,inner_rim_211202T110512.xml,inner_rim,2021-12-02  10:51:02,260,7990,1,Crack,177,3665,239,3996,0.064908161759377
D:\data\vision_6830\image_data\inner_rim\nok\211202\flag\inner_rim_211202T110726.xml,inner_rim_211202T110726.xml,inner_rim,2021-12-02  10:07:26,260,7990,1,Crack,6,5639,96,5865,0.11027561873198
D:\data\vision_6830\image_data\inner_rim\nok\211202\flag\inner_rim_211202T111307.xml,inner_rim_211202T111307.xml,inner_rim,2021-12-02  11:30:07,260,7990,1,Crack,183,4192,238,4472,0.27544495463371
D:\data\vision_6830\image_data\inner_rim\nok\211202\flag\inner_rim_211202T112240.xml,inner_rim_211202T112240.xml,inner_rim,2021-12-02  12:24:00,260,7990,1,Chip,162,7714,248,7990,0.1309560239315
D:\data\vision_6830\image_data\inner_rim\nok\211202\flag\inner_rim_211202T112341.xml,inner_rim_211202T112341.xml,inner_rim,2021-12-02  12:34:01,260,7990,1,Chip,168,4170,248,4580,0.14891940355301
D:\data\vision_6830\image_data\inner_rim\nok\211202\flag\inner_rim_211202T113039.xml,inner_rim_211202T113039.xml,inner_rim,2021-12-02  13:03:09,260,7990,1,Crack,170,3660,245,3989,0.18949635326862
D:\data\vision_6830\image_data\inner_rim\nok\211202\flag\inner_rim_211202T113829.xml,inner_rim_211202T113829.xml,inner_rim,2021-12-02  13:08:29,260,7990,1,Crack,170,3495,248,3842,0.10671643167734
D:\data\vision_6830\image_data\inner_rim\nok\211202\flag\inner_rim_211202T113853.xml,inner_rim_211202T113853.xml,inner_rim,2021-12-02  13:08:53,260,7990,1,Crack,140,3540,221,3898,0.3131608068943
D:\data\vision_6830\image_data\inner_rim\nok\211202\flag\inner_rim_211202T115443.xml,inner_rim_211202T115443.xml,inner_rim,2021-12-02  15:44:03,260,7990,1,Crack,176,7685,249,7990,0.10497924685478
D:\data\vision_6830\image_data\inner_rim\nok\211202\flag\inner_rim_211202T115459.xml,inner_rim_211202T115459.xml,inner_rim,2021-12-02  15:45:09,260,7990,1,Crack,172,7676,252,7990,0.29751852154732
D:\data\vision_6830\image_data\inner_rim\nok\211202\flag\inner_rim_211202T120044.xml,inner_rim_211202T120044.xml,inner_rim,2021-12-02  20:04:04,260,7990,1,Crack,177,7693,249,7990,0.17593812942505
D:\data\vision_6830\image_data\inner_rim\nok\211202\flag\inner_rim_211202T130227.xml,inner_rim_211202T130227.xml,inner_rim,2021-12-02  03:02:27,260,7990,1,Crack,12,3073,95,3296,0.18702101707458
D:\data\vision_6830\image_data\inner_rim\nok\211202\flag\inner_rim_211202T130306.xml,inner_rim_211202T130306.xml,inner_rim,2021-12-02  03:03:06,260,7990,1,Crack,156,6831,231,7022,0.24889114499092
D:\data\vision_6830\image_data\inner_rim\nok\211202\flag\inner_rim_211202T132019.xml,inner_rim_211202T132019.xml,inner_rim,2021-12-02  03:20:19,260,7990,1,Crack,42,2278,129,2424,0.22103118896484
D:\data\vision_6830\image_data\inner_rim\nok\211202\flag\inner_rim_211202T132549.xml,inner_rim_211202T132549.xml,inner_rim,2021-12-02  03:25:49,260,7990,1,Crack,200,3571,233,3817,0.11088265478611
D:\data\vision_6830\image_data\inner_rim\nok\211202\flag\inner_rim_211202T132555.xml,inner_rim_211202T132555.xml,inner_rim,2021-12-02  03:25:55,260,7990,1,Crack,178,3522,249,3880,0.14248813688755
D:\data\vision_6830\image_data\inner_rim\nok\211202\flag\inner_rim_211202T132619.xml,inner_rim_211202T132619.xml,inner_rim,2021-12-02  03:26:19,260,7990,1,Crack,0,0,260,251,0.33507668972015
D:\data\vision_6830\image_data\inner_rim\nok\211202\flag\inner_rim_211202T132619.xml,inner_rim_211202T132619.xml,inner_rim,2021-12-02  03:26:19,260,7990,1,Crack,177,3526,244,3868,0.091738700866699
D:\data\vision_6830\image_data\inner_rim\nok\211202\flag\inner_rim_211202T132658.xml,inner_rim_211202T132658.xml,inner_rim,2021-12-02  03:26:58,260,7990,1,Crack,173,1738,244,2072,0.10254181176424
D:\data\vision_6830\image_data\inner_rim\nok\211202\flag\inner_rim_211202T132952.xml,inner_rim_211202T132952.xml,inner_rim,2021-12-02  03:29:52,260,7990,1,Crack,180,5362,242,5657,0.10565850138664
D:\data\vision_6830\image_data\inner_rim\nok\211202\flag\inner_rim_211202T132952.xml,inner_rim_211202T132952.xml,inner_rim,2021-12-02  03:29:52,260,7990,1,Crack,175,4479,246,4822,0.059265002608299
D:\data\vision_6830\image_data\inner_rim\nok\211202\flag\inner_rim_211202T133110.xml,inner_rim_211202T133110.xml,inner_rim,2021-12-02  03:31:10,260,7990,1,Crack,179,5371,243,5694,0.2385335713625
D:\data\vision_6830\image_data\inner_rim\nok\211202\flag\inner_rim_211202T133321.xml,inner_rim_211202T133321.xml,inner_rim,2021-12-02  03:33:21,260,7990,1,Crack,168,4486,250,4837,0.12688060104847
D:\data\vision_6830\image_data\inner_rim\nok\211202\flag\inner_rim_211202T134041.xml,inner_rim_211202T134041.xml,inner_rim,2021-12-02  03:40:41,260,7990,1,Crack,41,6207,133,6395,0.1059730052948
D:\data\vision_6830\image_data\inner_rim\nok\211202\flag\inner_rim_211202T135256.xml,inner_rim_211202T135256.xml,inner_rim,2021-12-02  03:52:56,260,7990,1,Crack,174,7689,250,7990,0.15989252924919
D:\data\vision_6830\image_data\inner_rim\ok\211202\flag\inner_rim_211202T063508.xml,inner_rim_211202T063508.xml,inner_rim,2021-12-02  06:35:08,260,7990,1,Crack,0,5977,196,6756,0.09600543230772
D:\data\vision_6830\image_data\inner_rim\ok\211202\flag\inner_rim_211202T064030.xml,inner_rim_211202T064030.xml,inner_rim,2021-12-02  06:40:30,260,7990,1,Crack,176,3536,241,3873,0.050302159041166
D:\data\vision_6830\image_data\inner_rim\ok\211202\flag\inner_rim_211202T064514.xml,inner_rim_211202T064514.xml,inner_rim,2021-12-02  06:45:14,260,7990,1,Crack,177,3545,245,3877,0.06135917454958
D:\data\vision_6830\image_data\inner_rim\ok\211202\flag\inner_rim_211202T064802.xml,inner_rim_211202T064802.xml,inner_rim,2021-12-02  06:48:02,260,7990,1,Crack,181,951,237,1247,0.08481877297163
D:\data\vision_6830\image_data\inner_rim\ok\211202\flag\inner_rim_211202T065007.xml,inner_rim_211202T065007.xml,inner_rim,2021-12-02  06:50:07,260,7990,1,Crack,169,11,250,310,0.071919910609722
D:\data\vision_6830\image_data\inner_rim\ok\211202\flag\inner_rim_211202T065353.xml,inner_rim_211202T065353.xml,inner_rim,2021-12-02  06:53:53,260,7990,1,Crack,176,7698,247,7990,0.061836086213589
D:\data\vision_6830\image_data\inner_rim\ok\211202\flag\inner_rim_211202T065630.xml,inner_rim_211202T065630.xml,inner_rim,2021-12-02  06:56:30,260,7990,1,Crack,174,3538,241,3871,0.055722773075104
D:\data\vision_6830\image_data\inner_rim\ok\211202\flag\inner_rim_211202T065902.xml,inner_rim_211202T065902.xml,inner_rim,2021-12-02  06:59:02,260,7990,1,Crack,170,7696,248,7990,0.068104162812233
D:\data\vision_6830\image_data\inner_rim\ok\211202\flag\inner_rim_211202T070332.xml,inner_rim_211202T070332.xml,inner_rim,2021-12-02  07:03:32,260,7990,1,Crack,172,7681,254,7990,0.056730631738901
D:\data\vision_6830\image_data\inner_rim\ok\211202\flag\inner_rim_211202T070830.xml,inner_rim_211202T070830.xml,inner_rim,2021-12-02  07:08:30,260,7990,1,Crack,172,6,248,322,0.06797930598259
D:\data\vision_6830\image_data\inner_rim\ok\211202\flag\inner_rim_211202T071142.xml,inner_rim_211202T071142.xml,inner_rim,2021-12-02  07:11:42,260,7990,1,Crack,175,3530,242,3870,0.066824711859226
D:\data\vision_6830\image_data\inner_rim\ok\211202\flag\inner_rim_211202T071805.xml,inner_rim_211202T071805.xml,inner_rim,2021-12-02  07:18:05,260,7990,1,Crack,174,7696,245,7990,0.059116765856743
D:\data\vision_6830\image_data\inner_rim\ok\211202\flag\inner_rim_211202T071835.xml,inner_rim_211202T071835.xml,inner_rim,2021-12-02  07:18:35,260,7990,1,Crack,2,1160,198,1927,0.076380886137486
D:\data\vision_6830\image_data\inner_rim\ok\211202\flag\inner_rim_211202T072706.xml,inner_rim_211202T072706.xml,inner_rim,2021-12-02  07:27:06,260,7990,1,Crack,149,7757,238,7984,0.094144716858864
D:\data\vision_6830\image_data\inner_rim\ok\211202\flag\inner_rim_211202T073318.xml,inner_rim_211202T073318.xml,inner_rim,2021-12-02  07:33:18,260,7990,1,Crack,172,7671,257,7990,0.085247121751308
D:\data\vision_6830\image_data\inner_rim\ok\211202\flag\inner_rim_211202T074519.xml,inner_rim_211202T074519.xml,inner_rim,2021-12-02  07:45:19,260,7990,1,Crack,171,7685,248,7990,0.062252901494503
D:\data\vision_6830\image_data\inner_rim\ok\211202\flag\inner_rim_211202T074645.xml,inner_rim_211202T074645.xml,inner_rim,2021-12-02  07:46:45,260,7990,1,Crack,182,7708,242,7990,0.056711237877607
D:\data\vision_6830\image_data\inner_rim\ok\211202\flag\inner_rim_211202T074944.xml,inner_rim_211202T074944.xml,inner_rim,2021-12-02  07:49:44,260,7990,1,Crack,177,7686,248,7990,0.083673529326916
D:\data\vision_6830\image_data\inner_rim\ok\211202\flag\inner_rim_211202T075009.xml,inner_rim_211202T075009.xml,inner_rim,2021-12-02  07:50:09,260,7990,1,Crack,172,735,246,1054,0.054660845547915
D:\data\vision_6830\image_data\inner_rim\ok\211202\flag\inner_rim_211202T080559.xml,inner_rim_211202T080559.xml,inner_rim,2021-12-02  08:05:59,260,7990,1,Crack,171,3495,251,3848,0.072599910199642
D:\data\vision_6830\image_data\inner_rim\ok\211202\flag\inner_rim_211202T080736.xml,inner_rim_211202T080736.xml,inner_rim,2021-12-02  08:07:36,260,7990,1,Crack,15,7330,95,7543,0.050464637577534
D:\data\vision_6830\image_data\inner_rim\ok\211202\flag\inner_rim_211202T081729.xml,inner_rim_211202T081729.xml,inner_rim,2021-12-02  08:17:29,260,7990,1,Crack,177,7674,251,7990,0.086245998740196
D:\data\vision_6830\image_data\inner_rim\ok\211202\flag\inner_rim_211202T082125.xml,inner_rim_211202T082125.xml,inner_rim,2021-12-02  08:21:25,260,7990,1,Crack,175,7688,250,7990,0.086131133139133
D:\data\vision_6830\image_data\inner_rim\ok\211202\flag\inner_rim_211202T082140.xml,inner_rim_211202T082140.xml,inner_rim,2021-12-02  08:21:40,260,7990,1,Crack,174,3528,240,3870,0.071547240018845
D:\data\vision_6830\image_data\inner_rim\ok\211202\flag\inner_rim_211202T082244.xml,inner_rim_211202T082244.xml,inner_rim,2021-12-02  08:22:44,260,7990,1,Crack,172,4431,247,4756,0.051347151398659
D:\data\vision_6830\image_data\inner_rim\ok\211202\flag\inner_rim_211202T082427.xml,inner_rim_211202T082427.xml,inner_rim,2021-12-02  08:24:27,260,7990,1,Crack,175,3533,239,3854,0.091499328613281
